index,Src IP,Src Port,Dst Port,Protocol,Flow Duration,Total Fwd Packet,Fwd Packet Length Std,ACK Flag Count,Fwd Seg Size Min,label,Slice
428,1.0745758719282466,-1.56549394951785,3.1280548446492,-0.2508475511916248,-0.7989269367929768,-0.0050452366603734,-0.5395427047696095,-0.002759888685456,2.993291678174774,0,0.0
434,-0.076069681592743,0.1975869783003954,-0.2497287413394611,-0.2508475511916248,-0.798930745727666,-0.0040379375746687,-0.5395427047696095,-0.0030122009773599,0.0199875559283781,0,1.0
454,-0.0764210982763799,0.2472441221013272,-0.2497287413394611,-0.2508475511916248,-0.4965108114134868,0.0342394276821073,0.4210323131033231,0.0345823305163181,2.993291678174774,0,0.0
478,-0.0764211036386548,1.1478349638405838,-0.2497287413394611,-0.2508475511916248,-0.7970132433620857,0.0030131560252636,1.0626900466028528,0.0015294202769098,2.993291678174774,0,0.0
491,-0.0760696869550179,1.2580496000816763,-0.2497287413394611,-0.2508475511916248,-0.7989234664302598,-0.0040379375746687,-0.5395427047696095,-0.0030122009773599,0.0199875559283781,0,1.0
499,-0.076069681592743,0.6741744438044601,-0.2497287413394611,-0.2508475511916248,-0.7989229867866323,-0.0040379375746687,-0.5395427047696095,-0.0030122009773599,0.0199875559283781,0,1.0
508,-0.0764211036386548,0.9679792112933064,-0.2497287413394611,-0.2508475511916248,-0.4692006086196423,0.01308614688231,0.7795729370729346,0.0063233538230835,2.993291678174774,0,0.0
509,11.86586575678491,-1.56549394951785,3.833386378071241,-0.2508475511916248,-0.7985125529131133,-0.0050452366603734,-0.5395427047696095,-0.0025075763935521,5.966595800421169,0,0.0
511,-0.076069681592743,0.9761544727727282,-0.1219093328573824,3.981403314451372,-0.7140179107704065,-0.0020233394032595,-0.5395427047696095,-0.0030122009773599,-2.953316566318017,0,1.0
550,-0.0764210982763799,1.3219377546060458,-0.2497287413394611,-0.2508475511916248,-0.7989133092710884,-0.0050452366603734,-0.5395427047696095,-0.002759888685456,0.0199875559283781,0,0.0
555,-0.0764210982763799,1.0620451828836894,-0.2497287413394611,-0.2508475511916248,-0.7836341486584816,0.1057576627671365,0.0322417471842247,0.0542626892848207,2.993291678174774,0,0.0
561,-0.076069681592743,0.2281180474056431,-0.2497287413394611,3.981403314451372,-0.5119556747922431,-8.741231850234042e-06,5.184619605614179,-0.0030122009773599,-2.953316566318017,0,1.0
571,-0.0764211090009297,0.2341233320726257,-0.2497287413394611,-0.2508475511916248,-0.798930717513335,-0.0040379375746687,-0.5395427047696095,-0.0030122009773599,0.0199875559283781,0,0.0
588,11.865863713758184,-1.56549394951785,3.407204712727425,-0.2508475511916248,-0.798888113873477,-0.0050452366603734,-0.5395427047696095,-0.002759888685456,2.993291678174774,0,0.0
590,-0.0760696869550179,0.739071889869499,-0.2497287413394611,-0.2508475511916248,-0.798930717513335,-0.0040379375746687,-0.5395427047696095,-0.0030122009773599,0.0199875559283781,0,1.0
591,-0.0760696923172928,1.4793872349504635,-0.2497287413394611,-0.2508475511916248,-0.794978961880365,0.0030131560252636,1.0626900466028528,0.0007724834011982,0.0199875559283781,0,1.0
611,-0.076069681592743,1.4646515784566911,-0.2497287413394611,-0.2508475511916248,-0.798930745727666,-0.0040379375746687,-0.5395427047696095,-0.0030122009773599,0.0199875559283781,0,1.0
613,-0.0760696923172928,1.349390484512252,-0.2497287413394611,-0.2508475511916248,-0.494903835975242,0.024166436825061,0.528400349603439,0.0121265365368728,2.993291678174774,0,1.0
614,16.341799854008023,-1.56549394951785,2.944703737080535,-0.2508475511916248,-0.7989306328703419,0.0070423523680822,-0.5395427047696095,0.0002678588173904,2.993291678174774,0,1.0
624,-0.076069681592743,0.1030163609396778,-0.2497287413394611,-0.2508475511916248,-0.7989306610846729,-0.0040379375746687,-0.5395427047696095,-0.0030122009773599,0.0199875559283781,0,1.0
626,-0.0764211143632045,1.4051033775571995,-0.2497287413394611,-0.2508475511916248,-0.798929927512066,-0.0050452366603734,-0.5395427047696095,-0.002759888685456,0.0199875559283781,0,0.0
630,18.50458461301963,-1.56549394951785,4.374316009300134,-0.2508475511916248,-0.7986967360660886,-0.0050452366603734,-0.5395427047696095,-0.0025075763935521,2.993291678174774,0,1.0
636,-0.0760696762304682,0.17669464340854,-0.2497287413394611,-0.2508475511916248,-0.7745905244898794,0.3676554250503418,-0.1585863596567022,0.2730174463654844,2.993291678174774,0,1.0
648,-0.0764210982763799,0.2963966201319243,-0.2497287413394611,3.981403314451372,-0.7857458784788846,-8.741231850234042e-06,5.184619605614179,-0.0030122009773599,-2.953316566318017,0,0.0
649,-0.0764210982763799,0.1327904613894235,-0.2497287413394611,-0.2508475511916248,-0.7983522108698599,0.002005856939559,1.1560611698891792,-0.0002367657664172,0.0199875559283781,0,0.0
660,-0.0764210982763799,0.2873129962659002,-0.2497287413394611,-0.2508475511916248,-0.795611498967766,0.0060350532823775,-0.5395427047696095,0.0002678588173904,2.993291678174774,0,0.0
671,-0.0764210982763799,1.4098470477983458,-0.2497287413394611,-0.2508475511916248,-0.7988608024010383,-0.0040379375746687,-0.5395427047696095,-0.0025075763935521,0.0199875559283781,0,0.0
685,-0.0760696762304682,0.198192553224797,-0.2497287413394611,-0.2508475511916248,-0.798930745727666,-0.0040379375746687,-0.5395427047696095,-0.0030122009773599,0.0199875559283781,0,1.0
701,-0.0764211143632045,0.6984983699345914,-0.2497287413394611,-0.2508475511916248,-0.7903369426387031,0.0231591377393563,0.5367675398583599,0.0121265365368728,2.993291678174774,0,0.0
703,-0.076069681592743,1.4315468159227367,-0.2497287413394611,-0.2508475511916248,-0.7989306046560108,-0.0040379375746687,-0.5395427047696095,-0.0030122009773599,0.0199875559283781,0,1.0
706,-0.0760696923172928,0.8191087090445781,-0.2497287413394611,-0.2508475511916248,-0.7989208142831429,-0.0040379375746687,-0.5395427047696095,-0.0030122009773599,0.0199875559283781,0,1.0
712,1.0925274490749948,-1.56549394951785,2.9819003254102547,-0.2508475511916248,-0.7979817849177439,-0.0050452366603734,-0.5395427047696095,-0.002759888685456,2.993291678174774,0,0.0
723,-0.0764211143632045,1.4474936222653123,-0.2497287413394611,-0.2508475511916248,-0.7989303507270316,-0.0040379375746687,-0.5395427047696095,-0.0030122009773599,0.0199875559283781,0,0.0
735,-0.0764211143632045,1.068504648743973,-0.2497287413394611,-0.2508475511916248,-0.7988247444859797,-0.0050452366603734,-0.5395427047696095,-0.0022552641016483,0.0199875559283781,0,0.0
746,-0.076069681592743,0.9032836235364016,-0.2497287413394611,-0.2508475511916248,-0.7989306892990039,-0.0040379375746687,-0.5395427047696095,-0.0030122009773599,0.0199875559283781,0,1.0
752,-0.0764210982763799,1.4439611018729697,-0.2497287413394611,-0.2508475511916248,-0.7989304635843557,-0.0040379375746687,-0.5395427047696095,-0.0030122009773599,0.0199875559283781,0,0.0
756,-0.0760696869550179,0.8839052259555501,-0.2497287413394611,3.981403314451372,-0.7598416804433454,-8.741231850234042e-06,5.182778449691338,-0.0030122009773599,-2.953316566318017,0,1.0
764,-0.0764210982763799,0.2637965033683044,-0.2497287413394611,3.981403314451372,-0.5130499676213098,0.0050277541966729,3.0804111561489,-0.0030122009773599,-2.953316566318017,0,0.0
768,-0.0764211143632045,1.1647910617238288,-0.2497287413394611,-0.2508475511916248,-0.7568369952601185,0.2205897585374649,0.9074800806444956,0.1620000379277773,2.993291678174774,0,0.0
770,-0.0764211036386548,0.1842643299635601,-0.2497287413394611,-0.2508475511916248,-0.7843525701695433,0.0050277541966729,0.9142805762704797,0.0020340448607176,2.993291678174774,0,0.0
786,-0.0760696762304682,0.1730611938621303,-0.2497287413394611,-0.2508475511916248,-0.5257774241354045,0.0181226423108332,0.9836499729376876,0.0088464767421223,2.993291678174774,0,1.0
793,-0.0760696869550179,0.4057028939864144,-0.2497287413394611,-0.2508475511916248,-0.7989034342552273,-0.0040379375746687,-0.5395427047696095,-0.0025075763935521,0.0199875559283781,0,1.0
796,-0.0760696923172928,0.6978927950101897,-0.2497287413394611,-0.2508475511916248,-0.507155373153493,0.024166436825061,0.5265214646827228,0.0146496594559116,2.993291678174774,0,1.0
801,-0.0760696869550179,1.3792150495390312,-0.2497287413394611,3.981403314451372,-0.52721979716641,0.0009985578538544,4.908359646792451,-0.0030122009773599,-2.953316566318017,0,1.0
804,-0.0760696923172928,1.2404879272740297,-0.2497287413394611,-0.2508475511916248,-0.5095333334015116,0.01308614688231,1.2067197748565672,0.0055664169473719,2.993291678174774,0,1.0
844,-0.0764211090009297,1.3161847928242305,-0.2497287413394611,-0.2508475511916248,-0.7989306610846729,-0.0040379375746687,-0.5395427047696095,-0.0030122009773599,0.0199875559283781,0,0.0
847,-0.0764211036386548,1.054425031751636,-0.2497287413394611,3.981403314451372,-0.4926838759810014,0.0251737359107656,2.340086052897954,-0.0030122009773599,-2.953316566318017,0,0.0
856,-0.0764211090009297,1.4257938541409214,-0.2497287413394611,-0.2508475511916248,-0.7981995149103159,-0.0040379375746687,-0.5395427047696095,-0.0030122009773599,0.0199875559283781,0,0.0
878,-0.076069681592743,0.1523707172784087,-0.2497287413394611,-0.2508475511916248,-0.5030536301367583,0.0050277541966729,2.6362376164791343,0.0022863571526215,2.993291678174774,0,1.0
890,-0.0760696923172928,0.917918350876107,-0.2497287413394611,-0.2508475511916248,-0.7989306892990039,-0.0040379375746687,-0.5395427047696095,-0.0030122009773599,0.0199875559283781,0,1.0
900,-0.0764211090009297,1.1482386804568514,-0.2497287413394611,-0.2508475511916248,-0.7989304917986867,-0.0040379375746687,-0.5395427047696095,-0.0030122009773599,0.0199875559283781,0,0.0
906,-0.0760696869550179,0.9113579558617564,-0.2497287413394611,-0.2508475511916248,-0.473958024475224,0.002005856939559,1.1560611698891792,0.0005201711092943,2.993291678174774,0,1.0
910,-0.0764210982763799,0.295387328591255,-0.2497287413394611,-0.2508475511916248,-0.7886633249505614,0.0171153432251285,0.6642045557999497,0.0080895398664107,2.993291678174774,0,0.0
916,-0.0760696869550179,1.383302680278742,-0.2497287413394611,-0.2508475511916248,-0.7989305764416799,-0.0040379375746687,-0.5395427047696095,-0.0030122009773599,0.0199875559283781,0,1.0
927,-0.0764210982763799,0.195164678602789,-0.2497287413394611,-0.2508475511916248,-0.7989295889400937,-0.0040379375746687,-0.5395427047696095,-0.0030122009773599,0.0199875559283781,0,0.0
928,-0.0760696923172928,0.7600651539154214,-0.2497287413394611,-0.2508475511916248,-0.7699858892368345,0.0090569505394914,0.7098745575397971,0.0038002309040447,2.993291678174774,0,1.0
929,-0.0764211090009297,0.295387328591255,-0.2497287413394611,-0.2508475511916248,-0.798930745727666,-0.0040379375746687,-0.5395427047696095,-0.0030122009773599,0.0199875559283781,0,0.0
930,-0.0760696923172928,0.8819875720282783,-0.2497287413394611,-0.2508475511916248,-0.7989303789413627,-0.0040379375746687,-0.5395427047696095,-0.0030122009773599,0.0199875559283781,0,1.0
965,-0.076069681592743,0.4092354143787571,-0.2497287413394611,-0.2508475511916248,-0.7691160696254564,0.0140934459680146,0.8818677714377621,0.0058187292392758,2.993291678174774,0,1.0
975,-0.0760696762304682,0.2004129946142696,-0.2497287413394611,-0.2508475511916248,-0.4385994580399225,0.0120788477966053,0.7975951975178829,0.0045571677797564,2.993291678174774,0,1.0
976,-0.0760696869550179,1.3898630752930927,-0.2497287413394611,-0.2508475511916248,-0.5101222229188065,0.0120788477966053,0.8223746407761706,0.0050617923635641,2.993291678174774,0,1.0
1010,-0.0764210982763799,0.7989228782311912,-0.2497287413394611,-0.2508475511916248,-0.7791661554106236,0.0090569505394914,0.9440429102085842,0.0045571677797564,2.993291678174774,0,0.0
1028,-0.0760696923172928,0.3132517888611024,-0.2497287413394611,-0.2508475511916248,-0.4761872669843742,0.2034656740804861,-0.0803790350761048,0.1503936725001989,2.993291678174774,0,1.0
1037,-0.0764211036386548,1.3131569182022225,-0.2497287413394611,-0.2508475511916248,-0.5159521219255674,0.01308614688231,0.9865157906948672,0.0055664169473719,2.993291678174774,0,0.0
1039,-0.0764211090009297,1.152679563235797,-0.2497287413394611,-0.2508475511916248,-0.7989296735830869,-0.0050452366603734,-0.5395427047696095,-0.0025075763935521,0.0199875559283781,0,0.0
1044,-0.0760696923172928,0.189008000204706,-0.2497287413394611,-0.2508475511916248,-0.7986762524617596,-0.0050452366603734,-0.5395427047696095,0.0027909817364292,0.0199875559283781,0,1.0
1045,-0.0760696869550179,0.7254464540704629,-0.2497287413394611,-0.2508475511916248,3.1764379405264216,0.0292029322535842,0.4786162757389358,0.0151542840397193,2.993291678174774,0,1.0
1052,-0.0764210982763799,0.2517354694573058,-0.1219093328573824,3.981403314451372,-0.7137239456553867,-0.0020233394032595,-0.5395427047696095,-0.0030122009773599,-2.953316566318017,0,0.0
1055,-0.0764210982763799,0.7384663149450974,-0.2497287413394611,-0.2508475511916248,-0.7989296171544248,-0.0040379375746687,-0.5395427047696095,-0.0030122009773599,0.0199875559283781,0,0.0
1061,-0.0760696869550179,0.4405234521395068,-0.2497287413394611,-0.2508475511916248,-0.7884863646663302,0.0030131560252636,1.0753549164960303,0.0015294202769098,0.0199875559283781,0,1.0
1074,-0.0760696923172928,1.2042543609640002,-0.2497287413394611,-0.2508475511916248,-0.4981810715962358,0.0100642496251961,0.833961233895456,0.0035479186121409,2.993291678174774,0,1.0
1086,-0.0764211090009297,0.2377567816190353,-0.2497287413394611,-0.2508475511916248,-0.4393298988560036,-8.741231850234042e-06,1.408675126157122,-0.0002367657664172,2.993291678174774,0,0.0
1089,-0.0764211036386548,1.0147094096262972,-0.2497287413394611,-0.2508475511916248,-0.798899568891876,-0.0040379375746687,-0.5395427047696095,-0.0025075763935521,0.0199875559283781,0,0.0
1117,-0.0760696762304682,1.415600009580161,-0.2497287413394611,-0.2508475511916248,-0.7965321325893322,0.0040204551109683,0.9831212973530944,0.0020340448607176,2.993291678174774,0,1.0
1122,-0.0760696923172928,1.3992494866213177,-0.2497287413394611,-0.2508475511916248,-0.7989302096553764,-0.0040379375746687,-0.5395427047696095,-0.0030122009773599,0.0199875559283781,0,1.0
1132,-0.0764210982763799,0.198192553224797,-0.2497287413394611,-0.2508475511916248,-0.4958252313837462,0.0151007450537193,0.7465453546980582,0.0073326029906991,2.993291678174774,0,0.0
1154,-0.0764211143632045,0.475545868600733,-0.2497287413394611,-0.2508475511916248,-0.5070097025623761,0.0110715487109007,0.852984866536244,0.0048094800716603,2.993291678174774,0,0.0
1161,-0.0764210982763799,0.3466593388572577,-0.2497287413394611,-0.2508475511916248,-0.7989068481892821,-0.0040379375746687,-0.5395427047696095,-0.0025075763935521,0.0199875559283781,0,0.0
1166,16.834985170374164,-1.56549394951785,3.700040118021304,-0.2508475511916248,-0.7989249900041355,-8.741231850234042e-06,2.869070996014925,-0.0014983272259366,2.993291678174774,0,0.0
1170,-0.0764210982763799,1.124116612634854,-0.2497287413394611,-0.2508475511916248,-0.7806220995348553,0.01308614688231,0.8275889094848534,0.0055664169473719,2.993291678174774,0,0.0
1171,-0.0764211090009297,0.9551612087268058,-0.2497287413394611,-0.2508475511916248,-0.796779854415791,-0.0020233394032595,1.8828037271288505,-0.0004890780583211,2.993291678174774,0,0.0
1179,-0.0760696869550179,1.4350793363150791,-0.2497287413394611,-0.2508475511916248,1.0332903621607474,0.0009985578538544,-0.5395427047696095,-0.0030122009773599,4.975494426339037,0,1.0
1196,-0.0764210982763799,0.0954466743846577,-0.2497287413394611,-0.2508475511916248,-0.798930717513335,-0.0040379375746687,-0.5395427047696095,-0.0030122009773599,0.0199875559283781,0,0.0
1223,-0.0764211036386548,1.3329390323993415,-0.2497287413394611,-0.2508475511916248,-0.7989307739419971,-0.0040379375746687,-0.5395427047696095,-0.0030122009773599,0.0199875559283781,0,0.0
1233,-0.0764211036386548,0.9599048789679516,-0.2497287413394611,-0.2508475511916248,-0.7886152759448142,0.01308614688231,0.826186388277851,0.0063233538230835,2.993291678174774,0,0.0
1234,-0.076069681592743,0.3917746707251774,-0.2497287413394611,-0.2508475511916248,-0.7988641881207621,-0.0040379375746687,-0.5395427047696095,-0.0025075763935521,0.0199875559283781,0,1.0
1235,-0.0764211143632045,0.6822487761298149,-0.2497287413394611,-0.2508475511916248,-0.5138001302547822,0.0201372404822424,0.5986764996250762,0.0098557259097379,2.993291678174774,0,0.0
1266,-0.076069681592743,0.8437354226369101,-0.2497287413394611,-0.2508475511916248,-0.4824342020181156,0.0110715487109007,1.2197962324498302,0.0048094800716603,2.993291678174774,0,1.0
1270,-0.0764211036386548,1.0613386788052208,-0.2497287413394611,-0.2508475511916248,-0.7989304917986867,-0.0040379375746687,-0.5395427047696095,-0.0030122009773599,0.0199875559283781,0,0.0
1282,-0.0764211090009297,0.315371301096508,-0.2497287413394611,-0.2508475511916248,-0.4893506066985785,0.0533781103104954,0.2567251352652893,0.0287791478025288,2.993291678174774,0,0.0
1285,-0.0764210982763799,0.5525548131538041,-0.2497287413394611,-0.2508475511916248,-0.7391748804629006,0.0040204551109683,0.9837875564923808,0.0012771079850059,2.993291678174774,0,0.0
1295,-0.076069681592743,0.9164044135651028,-0.2497287413394611,-0.2508475511916248,-0.4901894469744837,0.3827649113359113,-0.1597056999581406,0.2149856192275921,2.993291678174774,0,1.0
1307,-0.0760696923172928,0.4672696779672444,-0.2497287413394611,-0.2508475511916248,-0.5030442911931867,0.0191299413965378,1.114983564555012,0.009603413617834,2.993291678174774,0,1.0
1324,-0.0764211090009297,1.1176571467745704,-0.2497287413394611,-0.2508475511916248,-0.7937787806669361,-0.0010160403175548,1.6270698099419991,-0.0012460149340328,0.0199875559283781,0,0.0
1328,-0.0760696923172928,0.968786644525842,-0.2497287413394611,-0.2508475511916248,-0.7986670828041742,-0.0050452366603734,-0.5395427047696095,-0.002759888685456,0.0199875559283781,0,1.0
1335,-0.0760696869550179,1.0362073194425545,-0.2497287413394611,-0.2508475511916248,-0.5784680259091836,0.0110715487109007,2.118516857756292,0.0045571677797564,0.0199875559283781,0,1.0
1339,0.7042822111965593,-1.56549394951785,2.7367888447658286,-0.2508475511916248,-0.7989213785697634,-0.0020233394032595,1.4658040512314363,-0.0020029518097444,2.993291678174774,0,1.0
1341,-0.0764210982763799,0.6474282179767226,-0.2497287413394611,-0.2508475511916248,-0.7989255825050872,-0.0040379375746687,-0.5395427047696095,-0.002759888685456,0.0199875559283781,0,0.0
1350,-0.0760696869550179,0.1988990573032656,-0.2497287413394611,-0.2508475511916248,-0.7989307739419971,-0.0040379375746687,-0.5395427047696095,-0.0030122009773599,0.0199875559283781,0,1.0
1368,-0.0764210982763799,1.1266398414865275,-0.2497287413394611,-0.2508475511916248,-0.798930717513335,-0.0040379375746687,-0.5395427047696095,-0.0030122009773599,0.0199875559283781,0,0.0
1389,4.509766389373077,-1.56549394951785,5.004727999246749,-0.2508475511916248,-0.7989228457149771,-0.0030306384889641,-0.5395427047696095,-0.0022552641016483,0.0199875559283781,0,1.0
1401,-0.0760696869550179,0.3864254255596299,-0.2497287413394611,-0.2508475511916248,-0.6270804718469702,0.0120788477966053,0.8211639064798708,0.0050617923635641,2.993291678174774,0,1.0
1419,-0.0764210982763799,0.1392499272497073,-0.2497287413394611,-0.2508475511916248,-0.7989304635843557,-0.0040379375746687,-0.5395427047696095,-0.0030122009773599,0.0199875559283781,0,0.0
1426,-0.0760696869550179,0.5288364619480744,-0.2497287413394611,-0.2508475511916248,-0.7651463132492883,0.01308614688231,1.1650992965562512,0.0058187292392758,2.993291678174774,0,1.0
